Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Who invited you to take this survey (type in first and last name)?,Which of the following statements describes you (select all that apply).,How would you rate this product? - 1,What do you like about this product?,What do you Dislike about this product?,How could we improve this product?,WTP,About how often do you take a prescribed medication?,About how often does the person you care for need to take a prescribed medication?,How many prescribed medications do you currently take? - Selected Choice,How many prescribed medications do you currently take? - Other (type amount) - Text,How many prescribed medications does the person you care for currently take? - Selected Choice,How many prescribed medications does the person you care for currently take? - Other (type amount) - Text,About how often do you FORGET take a prescribed medication?,About how often does the person you care for FORGET to take a prescribed medication?,What do you currently use to remind you to take your medications? - Selected Choice,What do you currently use to remind you to take your medications? - Other - Text,What do you currently use to remind the person you care for to take medications? - Selected Choice,What do you currently use to remind the person you care for to take medications? - Other - Text,About how often do you take a nutritional supplement that is a pill?,How many nutritional supplements do you currently take? - Selected Choice,How many nutritional supplements do you currently take? - Other (type amount) - Text,About how often do you FORGET take your nutritional supplement(s)?,How old are you?,What is your annual Income level in USD ($)?
2/10/2025 20:15,2/10/2025 20:16,IP Address,69.27.8.115,100,17,TRUE,2/10/2025 20:16,R_1PQUV7dq27NC46D,,,,,40.1777,-111.5344,anonymous,EN,Natalie Koon ,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 20:21,2/10/2025 20:23,IP Address,66.219.222.130,100,132,TRUE,2/10/2025 20:23,R_1ktrblhDv87YEcV,,,,,40.1777,-111.5344,anonymous,EN,Ellie Maughan ,I take nutritional supplements,3,The reminder,Not asthetic,Improve design,25,,,,,,,,,,,,,Rarely (maybe a couple times a year),2,,At least once a month,18-24 years old,0 - 10K
2/10/2025 20:40,2/10/2025 20:43,IP Address,38.94.240.28,100,194,TRUE,2/10/2025 20:43,R_1ikTYgIaJfVQGa9,,,,,40.2997,-111.6737,anonymous,EN,Jake Boren,"I take prescribed medications,I take nutritional supplements",9,Automates a pain point.,Nothing,Can’t think of anything ,30,Daily,,1,,,,Rarely (maybe a couple times a year),,Other,Nothing,,,,,,,25-34 years old,100K - 150K
2/10/2025 20:54,2/10/2025 20:56,IP Address,136.36.55.188,100,119,TRUE,2/10/2025 20:56,R_7hof9BuKu2tdzXj,,,,,40.2329,-111.6688,anonymous,EN,Joseph Pennington,I take nutritional supplements,8,Tells me to do what I often forget,Probs annoying,"I’m so tired, I’d love to think about this more but I’m going to bed, gn <3",20,,,,,,,,,,,,,Never,2,,At least once a month,25-34 years old,70K - 100K
2/10/2025 20:58,2/10/2025 21:00,IP Address,174.218.186.167,100,108,TRUE,2/10/2025 21:00,R_7NvNBaWhOQq5eHu,,,,,40.761,-111.8611,anonymous,EN,Hannah Geary,I take nutritional supplements,7,Reminds me to take supplements ,Nothing ,Nothing ,15,,,,,,,,,,,,,Daily,1,,At least once a week,18-24 years old,0 - 10K
2/10/2025 20:59,2/10/2025 21:06,IP Address,172.59.153.208,100,403,TRUE,2/10/2025 21:06,R_6kAgjgefbtGXwAV,,,,,40.6566,-111.8907,anonymous,EN,Julian,I take nutritional supplements,4,Makes it easier to take all your pills ,I don’t know if the extra device is necessary. ,"Why not taking a picture of the prescription and use that information to set the notifications, etc ",10,,,,,,,,,,,,,Daily,2,,Rarely (maybe a couple times a year),25-34 years old,10K - 40K
2/11/2025 8:06,2/11/2025 8:16,IP Address,109.43.242.96,100,558,TRUE,2/11/2025 8:16,R_2b1WNMDYSbjPGBE,,,,,51.5972,7.4668,anonymous,EN,Steven W,"I take prescribed medications,I take nutritional supplements",5,I guess it could be useful for people who often forget to take their medication ,It's seems awfully involved with a dedicated device + an app ,Not sure ,0,Daily,,1,,,,Rarely (maybe a couple times a year),,Pill organizer,,,,,,,,35-44 years old,10K - 40K
2/11/2025 9:16,2/11/2025 9:17,IP Address,128.187.116.12,100,15,TRUE,2/11/2025 9:17,R_1di7tDFp3Gf7973,,,,,40.2584,-111.6591,anonymous,EN,Annie Rawson,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 9:23,2/11/2025 9:23,IP Address,174.226.1.79,100,36,TRUE,2/11/2025 9:23,R_1DNNWbM7joF2oed,,,,,29.7805,-95.5129,anonymous,EN,Annie Rawson,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 9:58,2/11/2025 9:58,IP Address,76.149.128.127,100,25,TRUE,2/11/2025 9:58,R_3mW9Bc3KK3Yj7BA,,,,,40.3769,-111.7958,anonymous,EN,Ellie Maughan,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 10:09,2/11/2025 10:12,IP Address,128.187.116.26,100,148,TRUE,2/11/2025 10:12,R_3tIHqu4sUKGjErv,,,,,40.2584,-111.6591,anonymous,EN,Joseph Peddington,I take nutritional supplements,7,Hate forgetting to take it! ,,,10,,,,,,,,,,,,,Daily,3,,At least once a month,35-44 years old,100K - 150K
2/11/2025 10:22,2/11/2025 10:22,IP Address,128.187.116.23,100,23,TRUE,2/11/2025 10:22,R_3Gdi4T1qdD8uyJf,,,,,40.2584,-111.6591,anonymous,EN,Ellie Maughan,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 10:27,2/11/2025 10:35,IP Address,166.70.20.21,100,496,TRUE,2/11/2025 10:35,R_3IeNfQ6QDc12oVz,,,,,40.3409,-111.7159,anonymous,EN,Jacob Taylor,I take nutritional supplements,6,I think it could be super useful for those who need to take important medications.,There is nothing I personally dislike about this product,There is nothing I can think of that needs to be done to it for it to improve,20,,,,,,,,,,,,,At least once a week,1,,Never,18-24 years old,10K - 40K
2/11/2025 10:45,2/11/2025 10:45,IP Address,166.70.20.21,100,10,TRUE,2/11/2025 10:45,R_1CBCVvoB7Msnt0t,,,,,40.3409,-111.7159,anonymous,EN,Jacob Taylor,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 10:42,2/11/2025 10:47,IP Address,24.22.25.230,100,254,TRUE,2/11/2025 10:47,R_6NanGUMsCd9IpmW,,,,,45.5826,-122.3534,anonymous,EN,Steven Wood,I take nutritional supplements,8,It would help my mom take her meds and remember that she took them so that she doesn’t accidentally take them twice,It wouldn’t work for my personal supplements because it is a powder that mixes in a drink,"Larger base so that it can sit on a shelf, power port off to the side so it can be snug to the wall",30,,,,,,,,,,,,,At least once a week,2,,At least once a week,25-34 years old,70K - 100K
2/11/2025 12:10,2/11/2025 12:12,IP Address,128.187.116.1,100,125,TRUE,2/11/2025 12:12,R_7NftRTV5HZMGGKw,,,,,40.2584,-111.6591,anonymous,EN,Dominique Bohler,I take prescribed medications,5,It reminds you to take them,It makes storage harder.,I’m not sure,10,Daily,,5,,,,At least once a month,,"Phone App,Calender,Pill organizer",,,,,,,,18-24 years old,0 - 10K
2/11/2025 12:14,2/11/2025 12:15,IP Address,174.226.5.217,100,45,TRUE,2/11/2025 12:15,R_62RdqI5W6Ga7lTn,,,,,29.8834,-95.4553,anonymous,EN,Annie Rawson,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 12:17,2/11/2025 12:17,IP Address,172.59.155.186,100,27,TRUE,2/11/2025 12:17,R_7M21DAlRJrxzjJ7,,,,,40.6566,-111.8907,anonymous,EN,Jacob Taylor ,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 12:13,2/11/2025 12:19,IP Address,66.7.118.28,100,315,TRUE,2/11/2025 12:19,R_3h0GNizjupehhgW,,,,,40.2584,-111.6591,anonymous,EN,Dominique,I take prescribed medications,7,"It's a good idea to help people that struggle with remembering to take their meds, or have a lot to keep track of.",All the beeping sounds like a bit of a nuisance ,Maybe make different sound options available.,10,Daily,,4,,,,At least once a month,,Pill organizer,,,,,,,,18-24 years old,0 - 10K
2/11/2025 12:24,2/11/2025 12:34,IP Address,204.157.188.103,100,560,TRUE,2/11/2025 12:34,R_6Y2DF6Cr0tPZUei,,,,,34.5061,-110.0922,anonymous,EN,Vaoife,"I take prescribed medications,I take nutritional supplements",7,It would be a good reminder ,Nothing ,Not sure ,25,Daily,,3,,,,At least once a week,,Other,A slap to the head ,,,,,,,65+ years old,10K - 40K
2/11/2025 12:41,2/11/2025 12:48,IP Address,69.58.85.7,100,397,TRUE,2/11/2025 12:48,R_5dElaVjmI0vGTmW,,,,,40.8792,-111.8686,anonymous,EN,Hannah Geary ,"I take prescribed medications,I take nutritional supplements",10,This is a great idea. Especially for seniors that often forget to take their medication. ,,,80,Daily,,2,,,,At least once a week,,Pill organizer,,,,,,,,18-24 years old,0 - 10K
2/11/2025 12:50,2/11/2025 12:55,IP Address,174.218.216.26,100,273,TRUE,2/11/2025 12:55,R_6bljBUACKjMSXC1,,,,,29.7212,-95.3626,anonymous,EN,Annie Rawson,I take nutritional supplements,5,Seems like a good concept,I don’t need it. Anything I take is optional. ,,25,,,,,,,,,,,,,At least once a month,1,,Rarely (maybe a couple times a year),35-44 years old,150K+
2/11/2025 13:16,2/11/2025 13:18,IP Address,107.122.173.17,100,140,TRUE,2/11/2025 13:18,R_7M5jqR3cxQVVCQx,,,,,39.7391,-104.9866,anonymous,EN,Dominqiue Bohler,I take prescribed medications,9,,,,10,Daily,,1,,,,At least once a week,,Calender,,,,,,,,18-24 years old,0 - 10K
2/11/2025 13:16,2/11/2025 13:25,IP Address,128.187.116.28,100,515,TRUE,2/11/2025 13:25,R_3irEoLfs7RruMkL,,,,,40.2584,-111.6591,anonymous,EN,Jake Boren,"I take prescribed medications,I take nutritional supplements",6,Seems simple enough,"That it takes up counter space, whereas right now my meds/supplements just go in the drawer and don't take up space.","Either make it super sleek (I'm thinking like a kitchen scale that I have, where it's just a flat surface with a minimalist display at the front), or make it so that it should go in a drawer and meds wouldn't fall off when it opens/closes",10,Daily,,1,,,,Rarely (maybe a couple times a year),,Other,Nothing,,,,,,,25-34 years old,10K - 40K
2/11/2025 13:20,2/11/2025 13:26,IP Address,172.59.153.153,100,325,TRUE,2/11/2025 13:26,R_7ax9gVbl1ixvtXX,,,,,40.6566,-111.8907,anonymous,EN,Joshua Mickelson ,"I take prescribed medications,I take nutritional supplements",5,It works with multiple medications ,N/A,N/A,35,Daily,,4,,,,At least once a week,,Phone App,,,,,,,,45-54 years old,100K - 150K
2/11/2025 13:23,2/11/2025 13:28,IP Address,174.204.0.100,100,309,TRUE,2/11/2025 13:28,R_3jeSvG7epLcjC8j,,,,,40.6119,-111.9007,anonymous,EN,Joshua Mickelson,"I am a Caregiver for someone who has prescribed medications,I take prescribed medications,I take nutritional supplements",8,"Multiple reminders, alarms/lights",Hard of hearing person might not hear alarms,Flashing lights for hard of hearing people,29.99,,Daily,,,3,,,At least once a week,,,Other,Cg reminds her to take,,,,,55-64 years old,100K - 150K
2/11/2025 13:43,2/11/2025 13:44,IP Address,104.28.85.83,100,34,TRUE,2/11/2025 13:44,R_1rcaqvAkyOUBlYH,,,,,37.086,-113.5609,anonymous,EN,Jacob Taylor,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 13:45,2/11/2025 13:50,IP Address,160.223.185.236,100,288,TRUE,2/11/2025 13:50,R_3NeLGlGAGBw0aFJ,,,,,40.3141,-112.0069,anonymous,EN,Brennan Van Wey,"I am a Caregiver for someone who has prescribed medications,I take nutritional supplements",10,Would remind elderly who struggle with keeping track of what meds they need,,,20,,Daily,,,3,,,At least once a week,,,Pill organizer,,,,,,35-44 years old,70K - 100K
2/11/2025 13:45,2/11/2025 13:50,IP Address,174.202.194.179,100,346,TRUE,2/11/2025 13:50,R_7gUtLgeyn7y6W4g,,,,,35.1387,-90.0095,anonymous,EN,Brennon Van Way,"I am a Caregiver for someone who has prescribed medications,I take prescribed medications,I take nutritional supplements",7,This could help people who need reminders,,,30,,Daily,,,5,,,Rarely (maybe a couple times a year),,,Siri/Alexa Reminders,,,,,,55-64 years old,10K - 40K
2/11/2025 13:56,2/11/2025 13:57,IP Address,128.187.116.28,100,23,TRUE,2/11/2025 13:57,R_3WBFXIQJ76p1lSu,,,,,40.2584,-111.6591,anonymous,EN,Joshua Cannon,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 13:53,2/11/2025 13:58,IP Address,160.223.185.236,100,268,TRUE,2/11/2025 13:58,R_69WF60mWsHHbpKh,,,,,40.3141,-112.0069,anonymous,EN,Brennan Van Wey,I take nutritional supplements,10,"The reminder is really helpful.

Also, the potential to see if someone else may be taking medications from you. You could pinpoint when someone took your prescription. ",,Maybe add another version with more features specifically to deter medication theft.,30,,,,,,,,,,,,,Daily,5,,At least once a week,45-54 years old,70K - 100K
2/11/2025 13:55,2/11/2025 13:58,IP Address,173.14.235.194,100,208,TRUE,2/11/2025 13:58,R_7U9swHuQ9bOOnAd,,,,,40.5526,-111.9453,anonymous,EN,Joshua Cannon,I take prescribed medications,9,It's useful,I don't see anything too bad as long as the alarm is not annoying,Just make the alarm not irritating,30,Daily,,1,,,,Daily,,Other,"I forget, but thankful it's not scheduled or anything",,,,,,,18-24 years old,40K - 70K
2/11/2025 14:11,2/11/2025 14:14,IP Address,172.59.155.64,100,185,TRUE,2/11/2025 14:14,R_5GctYMLuDEp5Mfl,,,,,40.6566,-111.8907,anonymous,EN,Brennan Van Wey,"I take prescribed medications,I take nutritional supplements",9,"It helps remind me to take my medication and supplements! Seriously, I’ve been wanting something like this that’s synced to my phone to remind me. I sometimes also forget that I’ve already taken medication so being able to track when I’ve taken them is a great feature. ",The aesthetic design of the product tbh. ,Simple interface and perhaps a better industrial design for the physical product? It’s not too and but it can be improved. ,99.99,At least once a week,,1,,,,At least once a week,,Siri/Alexa Reminders,,,,,,,,25-34 years old,10K - 40K
2/11/2025 14:25,2/11/2025 14:26,IP Address,104.187.254.75,100,25,TRUE,2/11/2025 14:26,R_7luBWBK20jWFNmY,,,,,33.1494,-96.828,anonymous,EN,Annie Kemp,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 14:31,2/11/2025 14:31,IP Address,172.56.14.179,100,23,TRUE,2/11/2025 14:31,R_7dU1votRklFpM8V,,,,,38.5569,-121.3627,anonymous,EN,Dominique Bohler,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 14:33,2/11/2025 14:35,IP Address,128.187.116.17,100,135,TRUE,2/11/2025 14:35,R_69cTiAhAa2t2JsP,,,,,40.2584,-111.6591,anonymous,EN,Dominique Bohler,I take prescribed medications,8,Detects if nothing was taken (I’m always paranoid about that),People don’t check their emails; maybe have it text them instead,Make the alarm shut-off-able from your phone,20,Daily,,1,,,,At least once a week,,Phone App,,,,,,,,18-24 years old,0 - 10K
2/11/2025 14:34,2/11/2025 14:40,IP Address,128.187.116.28,100,360,TRUE,2/11/2025 14:40,R_7TTcNlZygmSIosd,,,,,40.2584,-111.6591,anonymous,EN,Dominique Bohler,I take nutritional supplements,3,"I think that it's cool to have an app to track your medication and instead of needing to put data in manually, the product can detect whether you take medications or not with the sound effects. ","I think that it's not that easily to be carried around or portable. If you miss one of the pieces, this product won't work. ",Make it more applicable and easier to be carried around and not worry about missing a piece? ,20,,,,,,,,,,,,,Daily,1,,At least once a week,25-34 years old,10K - 40K
2/11/2025 14:43,2/11/2025 14:47,IP Address,216.41.171.199,100,212,TRUE,2/11/2025 14:47,R_1xJcfkgxcx7qci5,,,,,35.6854,-88.8281,anonymous,EN,Brennan Van Wey,"I take prescribed medications,I take nutritional supplements",,I like the app part. ,I wouldn’t like the monitor because it takes up space. ,I’m not sure. I think it’s good. I just have a small nightstand and don’t have space for it ,0,Daily,,2,,,,At least once a month,,Other,Nothing ,,,,,,,18-24 years old,70K - 100K
2/11/2025 14:55,2/11/2025 14:57,IP Address,166.70.16.224,100,153,TRUE,2/11/2025 14:57,R_6j1S94qeXIS7FPH,,,,,40.3409,-111.7159,anonymous,EN,Brennan Van Wey,I take nutritional supplements,4,That it can send me notifications ,I have to use an app,Add buttons to saw that it was taken,15,,,,,,,,,,,,,Daily,3,,At least once a month,25-34 years old,10K - 40K
2/11/2025 14:58,2/11/2025 14:59,IP Address,104.28.49.14,100,29,TRUE,2/11/2025 14:59,R_7P5sqJuBgZufGzA,,,,,40.7143,-111.8894,anonymous,EN,Joshua Cannon,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 15:13,2/11/2025 15:15,IP Address,128.187.116.27,100,147,TRUE,2/11/2025 15:15,R_1qO5AYACl9dtSL2,,,,,40.2584,-111.6591,anonymous,EN,Emmalee Perez,"I take prescribed medications,I take nutritional supplements",9,I love this! Super important to not skip meds and to know where they all- especially for someone with ADHD,,,20,At least once a week,,1,,,,At least once a week,,"Phone App,Siri/Alexa Reminders,Calender,Pill organizer",,,,,,,,18-24 years old,0 - 10K
2/11/2025 15:33,2/11/2025 15:37,IP Address,128.187.116.8,100,202,TRUE,2/11/2025 15:37,R_1bnDjorAUoic7YJ,,,,,40.2584,-111.6591,anonymous,EN,Dominique Bohler,I take nutritional supplements,7,It's nice because it's easy to forget to take meds,"Kind of overcomplicates and overdoes the whole process with emails and notifications, but I'm probably just the wrong audience. It would be better for old forgetful people",Provide it in multiple colors,30,,,,,,,,,,,,,Daily,4,,At least once a month,18-24 years old,0 - 10K
2/11/2025 15:06,2/11/2025 15:56,IP Address,216.21.163.146,100,3000,TRUE,2/11/2025 15:56,R_5dms2IhXeaFwnsq,,,,,40.2329,-111.6688,anonymous,EN,Dominique Bohler ,"I take prescribed medications,I take nutritional supplements",8,I like that it’s very tech-savvy and seems straightforward and customizable.,It seems to do too many things. I don’t need an app that tells me to take my medication to also track my location.,"I think it’s great, just not something I personally need.",65,Daily,,3,,,,Rarely (maybe a couple times a year),,Other,I just remember on my own.,,,,,,,18-24 years old,10K - 40K
2/11/2025 16:09,2/11/2025 16:09,IP Address,156.146.38.250,100,17,TRUE,2/11/2025 16:09,R_5kKiOYP6dkijIn7,,,,,32.7797,-96.8022,anonymous,EN,Ben Hall,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 16:00,2/11/2025 16:16,IP Address,72.176.43.138,100,1017,TRUE,2/11/2025 16:17,R_3QexLLRuxwsPhN7,,,,,31.0685,-97.3918,anonymous,EN,Brennan Van Way,I take nutritional supplements,8,"It's more than setting an alarm for your pills. Depending on how accurate the ""detecting if pills were taken"" aspect that could be really helpful",It relys on a person's intrinsic motivation to be successful. To include some animated avatar or a point system to incentivise a pill taking behavior would be nice ,Offer color options!,28,,,,,,,,,,,,,Daily,Other (type amount),7?,At least once a week,18-24 years old,10K - 40K
2/11/2025 16:20,2/11/2025 16:22,IP Address,172.59.153.74,100,98,TRUE,2/11/2025 16:22,R_5a0VYTqmiUx9iJr,,,,,40.6566,-111.8907,anonymous,EN,Benjamin mcbride ,I take prescribed medications,9,I like that it’s lit up so I can find it anywhere. ,I don’t like that I have to plug it in. ,Make it wireless. ,35,Daily,,2,,,,Daily,,Phone App,,,,,,,,25-34 years old,10K - 40K
2/11/2025 16:18,2/11/2025 16:23,IP Address,72.176.43.138,100,260,TRUE,2/11/2025 16:23,R_7CeI9PbNuGzl6tH,,,,,31.0685,-97.3918,anonymous,EN,Brennan Van Wey,I take prescribed medications,8,"I did/do have this problem, and it seems like a good solution ",It's not portable,Make it portable (I keep my meds in car/backpack). Going immediately to text notifications would be nice. ,35,Daily,,1,,,,At least once a month,,Other,Nothing,,,,,,,18-24 years old,10K - 40K
2/11/2025 16:22,2/11/2025 16:24,IP Address,23.88.165.122,100,106,TRUE,2/11/2025 16:24,R_62PSR0ZDrCCpcsY,,,,,39.3522,-112.5772,anonymous,EN,Benjamin McBride ,I take nutritional supplements,9,Ease of use ,No dislikes,No Improvements I can think of!,50,,,,,,,,,,,,,Daily,1,,At least once a month,18-24 years old,40K - 70K
2/11/2025 16:14,2/11/2025 16:29,IP Address,128.187.116.3,100,848,TRUE,2/11/2025 16:29,R_53DeVexxd4Rb59n,,,,,40.2584,-111.6591,anonymous,EN,Dominique Bohler,"I take prescribed medications,I take nutritional supplements",6,I like that it aims to help people take medication regularly.,"I personally don't feel a need for it, and I dislike the idea of having something around that I don't need. It also sounds like it might get annoying to have an alarm going off same time every day. I have a somewhat inconsistent schedule right now, and I just take my meds whenever I eat breakfast. This varies somewhat from day to day. ",I think it is fine for what it is. I am just not the kind of person to want something like this at this point in my life.,0,Daily,,1,,,,At least once a month,,,,,,,,,,25-34 years old,0 - 10K
2/11/2025 16:36,2/11/2025 16:39,IP Address,128.187.116.24,100,167,TRUE,2/11/2025 16:39,R_61zGcUBuzybHCd0,,,,,40.2584,-111.6591,anonymous,EN,Ben Hall,I take nutritional supplements,7,It is a smart way to get reminders,I don't know if there's a lot of customization. It might be hard if you're traveling,"Make it customizable so you don't have to hear beeps if you don't want to, etc",20,,,,,,,,,,,,,Never,1,,At least once a week,18-24 years old,10K - 40K
2/11/2025 16:39,2/11/2025 16:44,IP Address,172.59.154.2,100,322,TRUE,2/11/2025 16:44,R_1e3WbejaFQNXIPW,,,,,40.6566,-111.8907,anonymous,EN,Ben McBride,I take nutritional supplements,6,It could be helpful for older people,I feel like you could do this with reminders on your phone ,I have no clue,25,,,,,,,,,,,,,Daily,3,,Rarely (maybe a couple times a year),25-34 years old,10K - 40K
2/11/2025 16:53,2/11/2025 16:56,IP Address,38.148.91.242,100,189,TRUE,2/11/2025 16:56,R_3YYrQ0xy4WgMjXA,,,,,40.2997,-111.6737,anonymous,EN,Ben McBride,I take prescribed medications,10,I forget all the time. Knowing with certainty whether or not I actually took them would be really helpful. ,I don’t love the idea of having a gps tracking hooked to them but that’s how it works. ,So far I love the concept!,10,Daily,,3,,,,At least once a week,,Pill organizer,,,,,,,,35-44 years old,150K+
2/11/2025 17:21,2/11/2025 17:21,IP Address,128.187.116.6,100,22,TRUE,2/11/2025 17:21,R_501WK7iCSPNkUO2,,,,,40.2584,-111.6591,anonymous,EN,Jacob Taylor,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 17:25,2/11/2025 17:25,IP Address,128.187.116.14,100,18,TRUE,2/11/2025 17:25,R_3vY89Epb5tP32n7,,,,,40.2584,-111.6591,anonymous,EN,Ben McBride,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 17:21,2/11/2025 17:25,IP Address,172.59.152.215,100,230,TRUE,2/11/2025 17:25,R_6osTNeSfJeYwNvt,,,,,40.6566,-111.8907,anonymous,EN,Ben Hall,I take nutritional supplements,6,It's useful for those who are bad at remembering to take pills,There are other products like it,,15,,,,,,,,,,,,,Rarely (maybe a couple times a year),1,,Never,18-24 years old,0 - 10K
2/11/2025 17:20,2/11/2025 17:29,IP Address,172.56.170.32,100,523,TRUE,2/11/2025 17:29,R_3O91ZDXwrUCwWc1,,,,,40.2584,-111.6591,anonymous,EN,Jacob Taylor ,I take prescribed medications,4,I like the light and alarms on the phone,I feel like it would take up space and be an eye sore,,20,Daily,,1,,,,At least once a month,,"Phone App,Pill organizer",,,,,,,,18-24 years old,0 - 10K
2/11/2025 17:37,2/11/2025 17:38,IP Address,136.36.2.20,100,40,TRUE,2/11/2025 17:38,R_3DUvA583q3Z0vIQ,,,,,40.1636,-111.5998,anonymous,EN,Jacob Taylor ,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 17:41,2/11/2025 17:43,IP Address,73.98.221.34,100,115,TRUE,2/11/2025 17:43,R_17ownQf2HS4PSgN,,,,,40.3769,-111.7958,anonymous,EN,Matthew Johnston,I take prescribed medications,9,Seems super cool. Would probably buy it.,Looks like it would be annoying on my desk.,Seems solid to me.,20,Daily,,1,,,,At least once a month,,Phone App,,,,,,,,18-24 years old,10K - 40K
2/11/2025 17:51,2/11/2025 17:56,IP Address,174.17.13.217,100,297,TRUE,2/11/2025 17:56,R_1mCWrCb5gFtmjbg,,,,,33.4571,-112.0669,anonymous,EN,Brennan Van Wey,"I am a Caregiver for someone who has prescribed medications,I take prescribed medications,I take nutritional supplements",8,Multiple reminders for different meds,How many meds can it track?,,10,,At least once a week,,,5,,,At least once a week,,,Pill organizer,,,,,,65+ years old,10K - 40K
2/11/2025 18:26,2/11/2025 18:26,IP Address,172.56.168.237,100,26,TRUE,2/11/2025 18:26,R_54TU4GM4pPIclRD,,,,,38.6226,-121.3885,anonymous,EN,Ben Hall,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 18:53,2/11/2025 18:53,IP Address,107.3.99.58,100,37,TRUE,2/11/2025 18:53,R_6nDAqWLkslGbQcN,,,,,41.3092,-111.9659,anonymous,EN,Annie Rawson,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 19:32,2/11/2025 19:46,IP Address,172.0.9.231,100,799,TRUE,2/11/2025 19:46,R_6qlbT0OZXRfZZ5U,,,,,33.234,-96.798,anonymous,EN,Annie Rawson,"I take prescribed medications,I take nutritional supplements",8,this would certainly assist people who may be forgetful or who need reminders to take their medications. I really like the adapter to use multiple medications with 1 device - that’s an attractive value prop so one doesn’t have to buy multiple devices. ,"The alarm might foster resentment of the device over time. Alarms are, by nature, annoying. And as most of us are trying to reduce digital dependency, introducing it where it’s not strictly necessary isn’t something I would do unless the device were seamless, worked flawlessly, and genuinely benefitted my experience taking medications. ","Definitely make the alarm a nice, pleasant sound. As someone who has no problem taking medications consistently and on time, this product would likely benefit an older consumer. ",19.99,Rarely (maybe a couple times a year),,2,,,,Never,,Calender,,,,,,,,25-34 years old,150K+
2/11/2025 19:46,2/11/2025 19:55,IP Address,172.59.152.187,100,586,TRUE,2/11/2025 19:55,R_3i8agEX6qiqRh8B,,,,,40.6566,-111.8907,anonymous,EN,Emma Perez,I take prescribed medications,7,"The convenience seems helpful, and the simplicity and adaptability is important.","A single pickup or bump may mark meds as taken. Unclear if this system would work for multiple doses a day (some people take up to 4 or more doses a day for a single med). Medication organizers or weekly planners can also come in a lot of different shapes and sizes, and may not fit adapter.","Making the system compabilty with multiple doses a day, or perhaps being weight based to detect if the medication was actually taken out. This may also allow you to track for over/under dosing and alert the patient ",20,Daily,,,,,,Rarely (maybe a couple times a year),,Pill organizer,,,,,,,,18-24 years old,0 - 10K
2/11/2025 20:12,2/11/2025 20:14,IP Address,66.219.220.250,100,145,TRUE,2/11/2025 20:14,R_51Nx6wp7yruB9bK,,,,,40.8431,-111.914,anonymous,EN,Ben Mcbride,I take nutritional supplements,10,It lights up,The shape,Change the shape,10,,,,,,,,,,,,,Rarely (maybe a couple times a year),2,,At least once a month,18-24 years old,0 - 10K
2/11/2025 20:11,2/11/2025 20:16,IP Address,66.219.220.250,100,296,TRUE,2/11/2025 20:16,R_78UuH1MOpjMhTq6,,,,,40.8431,-111.914,anonymous,EN,Benjamin McBride,I take nutritional supplements,6,It reminds me about when to take drugs,Nothing,change the name,5,,,,,,,,,,,,,Daily,1,,Rarely (maybe a couple times a year),18-24 years old,0 - 10K
2/11/2025 20:12,2/11/2025 20:20,IP Address,66.219.220.250,100,457,TRUE,2/11/2025 20:20,R_6vvQQFC09RcKq53,,,,,40.761,-111.8611,anonymous,EN,Ben McBride ,I take nutritional supplements,8,"Convenient, good reminder ",Doesn’t work on the go- what if I’m not home when I need to take it? ,An on the go version!,30,,,,,,,,,,,,,Rarely (maybe a couple times a year),1,,Daily,18-24 years old,0 - 10K
